file_size,entropy,has_sus_strings,extension_risk,string_count,url_count,ip_count,label
426462,7.719347484285069,1,1,70,11,9,1
7919348,4.257814891604189,1,0,14955,34,197,0
960128,7.89006054387775,1,1,23,4,2,1
1632512,7.689503354829268,1,1,9,8,8,1
1101567,3.607495611884675,0,0,12646,12,170,0
236812,7.779817343244646,1,1,20,13,9,1
5222816,6.364685175624933,0,0,1092,49,119,0
1549688,7.688444547445834,1,1,12,6,2,1
818593,7.4428708283656535,1,1,44,6,5,1
43298,7.679836170416229,1,1,23,8,6,1
7316436,4.185133056319465,0,0,8514,16,230,0
3178945,4.760754767922377,0,0,6832,17,73,0
2473189,6.980401772787061,0,1,17680,51,129,0
706084,7.600712584485978,1,1,52,0,7,1
524060,7.894388233494239,1,1,15,7,0,1
7329141,4.058099532831393,0,0,7629,78,161,0
7588768,6.668285380635696,0,1,18220,34,249,0
178204,7.406315627785821,1,1,67,2,2,1
722747,4.386870304739585,0,0,13380,85,109,0
5288118,3.536270444718979,1,1,11959,79,131,0
6325167,5.35854880310135,0,0,13603,52,133,0
1270050,7.554594213794694,1,1,60,9,3,1
975631,7.61448986209513,1,1,65,8,9,1
1302348,7.55929953033097,1,1,45,0,7,1
1017536,7.524865997852305,1,1,75,3,0,1
322434,7.67591064854026,1,1,68,11,8,1
601952,7.706475218299331,1,1,66,9,9,1
1263914,7.886663624120096,1,1,10,0,0,1
2249988,3.5985515058553785,0,1,17250,92,111,0
9776260,4.428027271190487,0,0,17353,72,0,0
9695402,4.287607095115113,0,0,3183,48,55,0
726177,7.8590918965091285,1,1,70,8,6,1
1918347,7.5860242512388485,1,1,19,4,6,1
1582102,7.948666809233725,1,1,43,9,7,1
1309942,7.9216117087536775,1,1,71,6,0,1
5704394,5.494952530775626,1,1,1664,4,154,0
1286160,5.060899392878035,1,0,8349,35,196,0
1917475,7.877277152732881,1,1,74,1,9,1
4422590,3.945162999939717,0,1,7944,55,12,0
806561,7.773783732612857,1,1,51,3,0,1
1577915,7.9507084536922115,1,1,6,11,9,1
535957,7.665710118485126,1,1,53,11,8,1
5064778,5.083786824181118,0,0,11859,25,196,0
2277360,3.1833227999342406,0,0,17658,73,98,0
4602020,4.105303245657943,0,1,695,9,73,0
7968801,7.135162664605697,0,0,11127,71,96,0
511772,7.4336481015582025,1,1,47,5,0,1
460067,7.724957277679006,1,0,41,12,8,1
1085785,7.673009263078669,1,1,69,3,3,1
665408,7.552765597577184,1,1,79,5,5,1
1354038,5.193471763744949,0,1,1342,8,130,0
7952632,5.927250339730088,0,0,19076,39,230,0
3770315,5.651399702008638,0,0,12161,24,139,0
4200591,3.8411198740914148,0,0,1075,27,61,0
1755488,7.8996650187364095,1,1,15,3,4,1
384344,7.933668055011006,1,1,62,10,2,1
1021154,5.543049065516699,0,0,4763,79,196,0
3613600,4.498866769140473,0,0,13222,18,247,0
1764374,7.9128476792184355,1,1,14,2,0,1
6755350,3.9925655133622517,0,0,14186,92,214,0
894094,7.64616148299903,1,1,35,0,9,1
780569,7.415347389917101,1,1,51,12,7,1
582403,7.889972302455282,1,1,12,7,5,1
1446052,7.680791219662366,1,1,64,4,1,1
1275777,7.858771240408171,1,1,66,7,6,1
4524669,7.160298433539244,0,0,15382,65,34,0
543703,7.917325784451943,1,1,24,14,3,1
500913,7.422870947113095,1,1,8,1,8,1
8002482,3.526220056498265,1,0,16548,77,167,0
5107799,3.7243108561136946,1,0,8061,78,233,0
954413,7.493528418517884,1,1,9,10,2,1
7349340,4.817563187603615,0,0,2613,53,79,0
920284,7.76246937498857,1,1,34,3,3,1
5692276,6.466642288316301,0,0,19354,12,80,0
626798,7.750061380826531,1,1,14,8,2,1
1061497,7.861637466104481,1,1,12,2,2,1
6610876,6.407841985440552,1,0,15108,45,212,0
1466800,7.648584987400504,1,1,52,11,3,1
9819159,4.620730908366399,1,0,1600,75,202,0
1466689,5.0741324406718435,1,0,2249,70,234,0
3610736,6.857901266147861,0,0,5253,60,56,0
5147386,4.20128116991928,0,0,5172,48,94,0
914367,7.817620839337479,1,1,30,6,0,1
8400911,5.007962399843526,0,1,9669,15,144,0
6855453,6.825503741975535,0,0,19959,5,23,0
1306585,4.006993121306588,0,0,13019,79,122,0
5144901,5.9245673037448405,0,1,5524,60,184,0
4835357,6.262308477477321,0,0,15211,84,95,0
1080600,6.322277728032345,0,0,3343,50,25,0
3322127,3.5480520255183365,0,0,7856,96,178,0
6850486,5.422142403101404,0,0,10069,12,68,0
3944645,4.167745688429472,0,0,619,64,50,0
2641328,4.568632342321477,0,0,19391,93,203,0
2690784,3.786071117624672,0,1,17164,96,46,0
25909,7.562926861201063,1,1,41,6,4,1
1063222,7.727274017235495,1,1,12,0,4,1
4449748,4.557752774523942,0,0,14028,67,83,0
949989,7.785647627645168,1,1,7,8,3,1
764016,7.436985130062094,1,1,27,8,7,1
1807355,7.586672408455788,0,1,16,5,1,1
9085966,5.113098163372793,0,0,4895,80,174,0
989532,7.819463723239819,1,1,47,5,9,1
7133508,5.419660305796059,0,0,16242,50,60,0
454842,7.91394091789394,0,1,20,2,1,1
5518209,6.116754207458451,0,0,8112,2,211,0
9069026,7.179708602935341,1,0,13977,2,67,0
3095235,5.856008032373294,0,0,15640,45,122,0
286600,7.553892513924293,1,1,29,11,4,1
121889,7.9162220823682885,1,1,15,11,8,1
1240556,7.405916437002284,1,1,33,0,9,1
890650,7.72215395685207,1,1,27,12,2,1
2960034,3.2972709806024634,0,0,4523,42,70,0
5928613,4.652230366590739,0,0,4069,68,28,0
2245702,3.7186676493262514,0,0,14529,32,29,0
3428975,6.1789673612085245,0,1,16776,18,178,0
5585263,4.530685507317867,0,0,14019,76,130,0
459110,7.449409486378571,1,1,76,13,5,1
4913216,3.710540816903194,0,1,470,3,81,0
2764642,4.068895108174251,0,0,11823,46,110,0
1618047,7.78580778811086,1,1,35,5,1,1
1424447,7.71881649901716,1,1,36,13,5,1
411392,7.9568636536868524,1,0,52,6,2,1
1023295,7.852538794009729,1,1,36,3,7,1
8494836,4.622448744047191,0,1,5398,43,235,0
2563469,3.126265884140287,0,1,18708,53,72,0
8041979,6.750183510096649,1,1,4713,32,235,0
1710883,7.8437518938069495,1,1,11,13,3,1
690917,7.761802304257947,1,1,32,6,8,1
115474,7.920534372467323,1,1,8,1,5,1
338443,7.688611267880277,1,1,48,5,6,1
932285,7.5074715704941735,1,1,26,7,2,1
8248752,6.783210889550336,0,1,12570,44,217,0
4960617,3.14700739353838,0,0,1492,22,105,0
3386659,5.454889357929906,1,0,174,61,46,0
178050,7.969318307536878,1,1,72,1,8,1
5107563,6.445877738023931,1,0,468,80,7,0
6941119,3.6951919398312514,0,0,7429,56,18,0
241329,7.492171132102611,1,0,40,9,0,1
9581510,4.531598282605655,1,0,16629,4,70,0
1145455,7.891710751226043,1,0,60,7,6,1
834255,7.424750194083039,1,1,70,12,3,1
1271896,6.276199326569387,0,0,14274,76,232,0
1830553,6.053473242613339,0,0,7042,21,1,0
4337787,6.420694598294533,0,1,5622,80,157,0
5852244,3.815687847151112,0,0,11534,35,103,0
1804679,7.5653340020727375,1,1,18,7,9,1
5383287,5.2596698744651516,1,1,661,85,190,0
1088562,7.719094106486483,1,0,44,11,3,1
834356,7.796829246706993,1,1,44,13,2,1
1731228,3.181854521657529,0,0,11467,59,142,0
359762,7.589477386704951,1,1,10,14,7,1
1331878,7.84370207294365,1,1,76,1,3,1
945551,7.662274564244008,1,1,53,1,5,1
1115391,7.702784633568846,1,1,13,11,6,1
43717,7.743108997334268,1,1,57,2,4,1
3499472,3.6472424141526782,0,0,14600,94,14,0
7282505,5.373898268009524,0,0,3327,47,59,0
361133,7.536494534521438,1,1,22,5,2,1
492898,7.669555935158503,1,1,11,8,1,1
1841989,7.906087501475309,1,1,7,10,1,1
2978590,7.174191260812167,0,0,16593,40,151,0
167723,7.525865248267465,1,1,55,14,3,1
9060296,3.0008101180933022,0,1,7620,93,114,0
4584897,3.0302255763985624,0,1,10571,31,94,0
687976,6.290320717589874,1,0,17800,72,154,0
4247049,5.52186009641144,0,1,19376,56,47,0
1300019,7.610988640468343,1,1,10,4,0,1
1060622,7.070571066172248,1,0,13872,76,205,0
1696786,7.828442705685401,1,0,29,8,6,1
955424,7.572077437513125,1,1,6,7,3,1
3738973,5.182019374314891,0,1,8937,13,235,0
7353207,4.194634912961458,0,1,1975,51,104,0
1839024,7.733631454567977,1,0,65,10,6,1
979039,3.9395922877227605,0,0,10516,37,26,0
7979450,6.619410455502107,0,0,18318,28,125,0
4018136,5.888061810647928,0,0,9697,98,193,0
1884434,7.625833097864967,1,1,20,6,8,1
4874594,5.087043627587514,0,0,15853,33,107,0
543335,4.715897568389577,0,0,12616,11,166,0
1238080,7.696770809066019,1,1,7,0,1,1
7212179,3.401654279493771,1,1,3870,33,102,0
5607594,3.7459643193436163,0,0,13422,72,125,0
1009078,7.833212686016018,1,1,39,12,5,1
6929040,3.4683488699409453,1,0,7866,36,51,0
7808313,5.067886475230635,0,0,6819,60,244,0
804328,4.644863005049236,0,0,17580,36,115,0
1363327,7.8738369570847775,1,1,21,14,1,1
1019602,7.663793440435499,1,1,61,4,6,1
1419167,7.570922724101286,0,1,72,8,4,1
4063958,3.515264708675879,0,0,9220,50,220,0
507079,3.8128699563283863,0,0,6872,69,186,0
1747225,7.573842560317334,1,0,32,12,8,1
496649,7.601582184428307,1,1,54,14,2,1
6656623,5.650948825648859,0,0,11475,85,207,0
1242862,7.821674612826707,0,1,29,7,7,1
5928997,5.721497221917266,0,0,1802,45,26,0
1954741,7.70864232124771,1,1,31,1,5,1
387594,3.1435494876814394,0,0,19545,17,171,0
581284,7.517772320085846,1,1,72,6,2,1
383921,7.998213082737018,1,1,40,7,1,1
1271668,7.988248616139684,1,1,14,5,4,1
6641913,3.6274649183511256,0,0,4116,96,214,0
1496445,7.848644231385015,1,0,60,2,9,1
1077376,7.58155529159847,1,1,66,9,5,1
1597681,7.718835075883063,1,1,26,5,9,1
3579226,5.290506313074687,0,0,12329,95,8,0
1044472,7.678707350302447,1,1,50,4,7,1
5889997,5.28971860757973,0,0,5357,1,43,0
297181,7.451450630546663,1,1,21,6,4,1
606822,7.450837209974191,1,1,58,12,1,1
1535026,5.766470273620673,0,0,9596,1,17,0
5280548,7.212480874645698,0,0,9089,2,166,0
8745220,3.977636390413225,0,1,19938,70,249,0
400659,7.835055874391926,1,1,72,9,1,1
1306918,7.6941331847922445,1,1,51,14,9,1
8387180,6.414155780382426,0,1,8693,54,88,0
2497081,5.735104284038248,0,0,18704,98,208,0
6907726,4.700715230350766,1,1,715,8,201,0
6518963,5.191814261032302,0,0,13405,97,234,0
1562023,7.9717461881381055,1,1,64,0,1,1
1105622,7.688923668617945,1,1,15,12,5,1
2231919,3.1877451281416533,0,0,10300,90,182,0
854355,7.586716161481367,1,1,34,12,9,1
68661,3.5648024550230986,0,1,12826,78,236,0
1333020,7.6526815137455,1,0,79,11,1,1
4982505,4.987018350292341,0,1,1637,95,102,0
1721143,7.775707671754709,1,1,32,14,3,1
3439618,3.7152259132955114,0,0,10408,89,20,0
500876,6.511733354438087,0,1,4398,28,91,0
9005644,7.277889284155083,0,0,1066,18,5,0
598897,5.33836462982482,0,0,3275,53,165,0
346239,7.418363297802143,1,1,57,1,2,1
1622850,7.851483854561456,1,1,32,8,8,1
524295,7.653612161304896,1,1,32,2,6,1
694770,7.899342764936737,1,1,30,12,7,1
1468155,7.794897485915801,0,1,51,13,2,1
1656230,7.912088399915894,0,1,19,11,1,1
1226733,7.800754684157651,1,1,58,2,0,1
8768500,4.89661028047837,1,0,2368,48,238,0
740929,7.8968357256397255,1,1,64,4,2,1
3087176,6.5387213187523905,0,0,6471,89,73,0
5964135,4.740633245066359,0,0,3445,0,132,0
1550850,7.562637794084218,1,0,19,4,5,1
189354,7.706036137126486,1,1,63,10,3,1
9186687,5.3020398379234415,0,0,18918,5,67,0
534636,3.8550819944337724,0,1,3871,41,178,0
327916,5.262997379454271,0,1,901,45,54,0
5399869,7.110045279999235,0,1,18361,72,59,0
512939,7.8438499684342915,1,1,22,9,8,1
360425,7.699180103864167,1,0,59,11,2,1
731478,7.835951459495872,1,1,53,5,6,1
746427,7.860924060684495,0,0,40,0,9,1
1120616,7.420575006986326,1,1,31,0,1,1
4423201,6.893756607017597,0,0,11154,75,160,0
537282,7.499596676405075,1,1,64,11,7,1
6768528,5.717986266876842,0,0,11074,16,169,0
293071,7.79588162084019,1,1,44,0,4,1
1455908,6.794575593961229,0,0,10030,0,103,0
20547,7.6732827024376205,1,1,56,9,6,1
764805,7.9939883689935085,1,1,10,4,2,1
1144191,7.946207807785193,1,1,79,3,6,1
1651466,7.574946630055958,1,1,37,10,3,1
1525102,3.6363318336730894,0,0,6943,94,198,0
749026,7.883813168476154,1,1,27,12,2,1
5749035,3.974940646571096,0,0,12034,50,221,0
1224596,7.74516775691285,0,1,34,3,8,1
1341659,7.649756599616046,1,1,15,3,8,1
5909635,3.946968795922455,0,0,13850,51,195,0
6194956,3.1744025714421302,0,0,8544,44,14,0
553753,7.693238761386373,1,1,25,11,9,1
4857447,4.463745126403128,0,1,8484,32,156,0
1234293,7.948047762898419,1,0,23,4,8,1
6909531,4.422824260853439,0,0,10200,10,153,0
151879,7.869932874231379,1,1,75,8,6,1
8442136,5.869606711599642,0,0,19658,41,188,0
6441010,4.469755933616385,1,0,193,6,59,0
6550546,7.222467518918425,0,1,504,32,163,0
465071,6.57196059523633,1,0,18995,46,56,0
6510590,3.9019376750398296,0,1,1826,32,80,0
5782565,5.7227153918578955,0,0,158,35,233,0
3694976,3.4530803959970657,0,1,10719,72,224,0
692757,4.9355304530823085,1,1,19768,68,213,0
8578064,7.262431874954623,1,0,17563,48,133,0
9590801,4.3910516981193375,0,0,4755,97,47,0
8524838,3.6479072631524727,0,1,13139,53,47,0
1868442,7.755273941810612,1,1,17,5,7,1
1782280,7.952860177414672,1,1,69,8,8,1
8409424,3.140376413446375,0,1,5016,21,34,0
36819,7.621966479232681,1,1,40,8,9,1
6248794,5.260994175155292,0,0,5489,65,171,0
1918606,7.511620436822767,1,1,18,4,0,1
7559158,5.570211330600216,1,0,5777,27,146,0
4783883,4.985451098533243,1,0,9134,0,198,0
694143,7.7470894158385155,1,1,46,3,8,1
1416085,7.865841993213262,1,1,57,14,0,1
4340235,5.885054920392784,0,1,17288,32,134,0
1695548,7.613243244057402,1,1,60,7,4,1
6682134,6.261227576837177,0,0,16709,28,90,0
7888739,7.266173260264891,1,0,16974,63,163,0
5559956,6.5050090532655815,0,0,18372,62,58,0
1480698,7.535659516176016,1,0,37,3,4,1
1997406,7.682173086021906,1,1,77,6,6,1
1894765,7.786903157612118,1,1,43,13,7,1
4464418,4.777690731969624,1,0,18278,74,25,0
9361133,5.752723362461114,0,0,15667,16,14,0
5073148,5.049790542676984,0,0,3171,84,100,0
4998895,5.297241485698714,0,0,4036,43,0,0
8105010,5.574875674449013,0,1,17833,97,44,0
8526631,4.346596577714314,0,0,11481,6,246,0
771173,5.416569244107269,0,0,15729,94,139,0
1565718,3.891428713706499,0,1,9652,8,204,0
717756,6.913578938163177,0,0,11349,42,147,0
9959614,5.280523893031502,1,0,16584,61,246,0
1780031,7.458803248922566,1,1,50,14,3,1
369221,7.972621617336942,1,1,74,13,1,1
1330780,7.553246252511106,1,1,38,7,9,1
2027580,3.7103769391527557,1,1,16506,11,141,0
9994726,7.07054320305831,0,0,10318,45,8,0
551222,3.767002112521518,1,0,12014,80,23,0
264809,7.746641462096505,1,1,28,13,8,1
897104,7.4279249127314415,1,1,75,1,1,1
1385798,7.656263937702225,1,1,69,0,2,1
1125059,7.686492830277457,1,1,10,9,6,1
2119324,3.117907332882428,0,0,964,79,12,0
4927203,3.355255952874855,0,0,6552,49,55,0
6250859,4.538545808991567,0,0,7365,61,95,0
5501545,3.8029101718240783,0,0,7705,82,197,0
1548827,7.771938771056209,1,1,70,0,4,1
762913,7.420928183492017,1,1,45,2,1,1
9254517,3.5428912660082377,0,0,8501,30,216,0
1015929,5.742871498453626,0,1,2533,85,154,0
2343035,5.283666983006544,0,1,1046,96,220,0
348723,7.809586929375879,1,1,11,1,8,1
687178,7.619896147496698,1,1,61,6,3,1
7375592,6.007056113042676,0,0,5162,85,133,0
530525,6.169874967531145,0,1,14452,37,74,0
1593820,7.868155598552287,1,1,64,14,6,1
945280,7.6534872503368465,1,1,48,7,4,1
9785633,5.801533707249738,0,1,17613,79,162,0
2574619,3.7796729036796726,0,0,4756,29,61,0
5500720,6.221395048135517,0,0,5660,93,246,0
265035,7.616448647033126,1,1,16,8,7,1
6647705,3.5469589795560332,0,1,7362,64,15,0
1001596,7.918996383817721,1,1,6,8,5,1
3132209,5.639242900907506,0,0,9827,97,91,0
288652,7.921370836760484,1,1,10,0,5,1
674956,7.8739848557419,1,1,67,14,7,1
4940003,6.47819888503621,0,1,5375,47,53,0
1057006,7.562267711282856,1,1,40,9,4,1
1058591,7.853550748775083,0,1,70,3,2,1
4516488,5.7098976178153205,0,0,12738,46,127,0
6483532,6.559834013885343,0,0,6076,60,249,0
7416745,5.046661243350121,0,1,5022,75,153,0
426232,7.878025200525544,1,1,52,0,9,1
4323252,4.9297435674750325,1,0,7956,63,210,0
350526,7.515894650672588,1,1,28,2,2,1
4720607,4.158124582698708,0,0,15998,90,211,0
1142273,7.5197891851736145,1,1,79,0,5,1
3979702,5.385026596550911,0,1,9273,39,144,0
822052,4.772163000129918,0,1,2613,19,234,0
1215605,7.540669309284824,1,0,22,0,4,1
258924,7.653052988170518,1,1,35,12,5,1
1172111,7.893581762934333,1,1,61,3,0,1
689290,7.762465340690508,1,1,36,7,5,1
974548,4.7428337872686965,0,0,15735,50,130,0
918109,7.578030470947425,1,1,20,1,6,1
716443,7.872000169324978,1,1,36,9,9,1
1716630,3.9393056863982205,0,0,13994,30,101,0
1239677,7.538051545052001,1,1,28,3,4,1
5032595,5.494482587690513,0,0,9967,13,162,0
1401283,3.9730001653211966,0,1,2614,87,46,0
4662029,3.2773124663714204,0,0,3996,18,124,0
1850396,5.736909799511363,0,0,15468,32,221,0
4011912,6.991765391248881,0,0,934,73,122,0
3783875,3.380789012159938,1,1,17579,0,90,0
8520981,4.269696643647333,0,1,8908,8,14,0
1404122,7.760830533661239,1,1,9,1,6,1
1848196,7.73169821365544,1,0,55,12,9,1
1923135,4.9902634065681575,0,0,500,88,206,0
628281,7.933247842850985,0,1,22,13,3,1
836580,7.9770000633094975,1,1,79,0,3,1
1388314,7.9647549176254415,1,0,37,14,9,1
612213,5.2858776977990525,0,1,12589,16,188,0
300160,7.975139200786218,1,1,70,8,0,1
279417,7.6732184807369,1,1,10,1,3,1
8949331,7.16931322544681,0,1,19071,92,162,0
9181351,5.401174492107751,0,0,17024,83,142,0
1386083,7.981553278231808,1,1,39,1,7,1
4985445,4.935535059404966,0,0,1413,5,67,0
844523,5.957901672483635,0,0,7371,64,85,0
789680,7.838382152757727,1,1,42,14,9,1
1125472,7.995136089885587,1,1,33,3,7,1
1647314,7.994105476178431,1,1,45,12,9,1
2682719,3.5540494616010956,0,0,3056,25,91,0
417650,7.8279314030462634,1,1,79,5,5,1
2214573,3.094751189279268,0,1,13700,67,127,0
8764313,5.601301867569326,0,1,220,87,22,0
1516440,7.521366308654402,1,1,70,9,4,1
950101,7.745124975837681,0,1,17,5,5,1
826445,7.893650008859074,1,1,11,14,7,1
506586,7.436132218667142,1,1,68,5,6,1
618919,7.753480041893623,1,1,27,7,3,1
340048,7.711536046513717,1,1,33,11,8,1
1428137,7.992300703778122,0,1,65,5,7,1
7450607,4.027083639728289,0,0,5881,82,180,0
6855500,5.590978604524319,0,1,5121,36,136,0
4425507,3.727048602530768,0,1,5509,83,86,0
1505742,7.419210831991671,1,1,64,0,9,1
3252298,3.4555020640015197,0,1,15151,42,238,0
1942357,7.4871898738019755,1,1,12,8,5,1
8370689,6.512054799513971,1,1,3296,94,68,0
379165,5.224129341371627,0,0,8059,46,75,0
8552646,3.7998989000243624,0,0,15115,24,128,0
1988649,7.441854207387206,1,0,17,13,9,1
1953376,7.496117847923266,1,1,30,8,2,1
145024,7.5485713323193435,1,1,62,4,6,1
5167650,6.5342845345416976,0,0,6623,17,52,0
1656278,7.4808322670543985,1,1,76,6,2,1
1599291,7.704286329584232,1,1,71,8,6,1
7206547,4.085869462924303,0,1,15226,95,180,0
1410020,7.958397502380278,1,1,27,6,8,1
3358679,4.63186248451129,0,0,12206,86,176,0
461813,7.683318703170905,1,1,40,2,5,1
1136964,6.43395107124583,0,0,16444,96,217,0
1617695,7.503114121850279,1,1,77,14,0,1
1751325,7.471007200230727,1,1,5,6,1,1
567813,7.72326355166907,1,1,68,8,4,1
997107,3.94841283716599,0,0,4592,14,23,0
1002791,7.6890534978373895,1,1,19,0,9,1
1884115,7.500279450388153,1,1,23,1,4,1
4125499,3.0630683452989342,1,0,2006,53,235,0
7989004,7.131356371394,0,0,17294,36,104,0
1903897,6.604541046046531,0,1,8544,35,106,0
2043999,4.040122199282828,0,0,9525,6,237,0
715314,7.536705912845901,1,1,28,1,5,1
5968106,5.056497766676472,0,0,2623,23,69,0
1111389,6.130172859942196,0,0,15446,88,55,0
1271972,7.706778814622293,1,0,42,11,8,1
1116136,7.604610255871522,1,1,19,8,0,1
409769,7.6939590519469165,1,0,62,2,0,1
7475447,3.3995953208313767,0,1,8904,89,51,0
6233739,3.1925473371700734,0,1,3103,78,228,0
1254119,7.703135886681005,1,0,17,4,1,1
1814696,7.950954900764784,1,1,47,6,4,1
1771924,7.822104886453005,0,1,17,6,6,1
1154935,7.819525206522426,1,1,40,1,7,1
2649790,7.097029368685566,1,0,10051,30,84,0
63365,7.541386423652853,1,1,41,13,1,1
6667455,6.712623297485107,0,0,14892,47,241,0
166837,7.850688346370864,1,1,43,13,6,1
3926282,3.505869149085098,1,0,7380,71,30,0
239685,7.994159383837357,1,1,43,14,9,1
9664340,4.376257279840229,0,1,18650,6,9,0
1424297,7.404819118325374,1,1,71,14,4,1
1804268,7.838812383066427,1,1,10,5,7,1
1506608,7.674476987951493,1,1,47,10,2,1
2101021,6.931217018591321,0,0,17900,27,28,0
511503,7.8603008842066115,1,1,58,9,2,1
4056957,6.540230548229086,0,1,15769,76,220,0
1079081,7.696758662401679,1,1,28,9,5,1
1543185,7.782165206366378,1,1,53,4,2,1
911111,7.677062219837768,1,1,34,8,8,1
365431,7.447793504558533,1,1,32,6,9,1
4466150,3.6517482978269964,0,1,3945,26,11,0
675275,7.641467083066155,1,1,29,9,6,1
713981,7.476375519857047,1,1,5,7,0,1
1217762,7.801598707221643,1,1,9,2,1,1
1379978,7.682924075952899,1,1,47,11,3,1
2008635,3.9842468008404386,0,0,11222,55,124,0
643537,7.59646433777244,1,1,39,5,6,1
1317042,7.40604268089937,1,1,8,14,5,1
3561920,5.530174323364603,1,0,8658,93,92,0
231516,7.701958340540489,1,1,11,11,1,1
577211,7.519350415709161,1,1,24,11,3,1
4323626,6.851624921482543,0,1,16284,86,192,0
1869024,7.637243006317825,1,1,7,8,9,1
1443414,7.505121417754424,1,1,7,8,6,1
8935845,4.613617589103465,1,0,17232,43,133,0
1698735,7.958611565527823,1,0,26,9,5,1
1404498,7.9652854893682425,1,1,60,10,0,1
6610280,5.949661264726831,1,0,14585,89,137,0
3297050,4.591225039099298,0,1,1409,18,163,0
5563067,5.133005706323512,0,0,2513,57,32,0
1191349,7.93646439068284,1,1,67,0,5,1
626767,7.828479196161291,1,0,33,12,0,1
3081389,3.617232156769389,0,0,17084,33,157,0
1013639,7.67351990010826,1,1,5,7,9,1
2728423,4.719592389257872,0,0,5896,89,11,0
1216502,4.844213579102465,0,0,11639,55,138,0
177615,6.304979160590586,0,1,9846,82,87,0
7972379,4.650542753031524,0,1,8833,37,153,0
6315127,6.142566741944768,1,1,3223,86,1,0
9440101,3.694965188529247,1,0,13803,30,23,0
256464,7.903429500847615,1,1,36,10,9,1
6618488,6.362665940211759,0,1,11394,50,160,0
1495417,7.553866410477913,1,1,77,13,1,1
1720741,7.719173419269906,1,1,65,9,3,1
1212444,7.643093724251699,1,1,23,10,1,1
920906,7.922237544935421,1,1,19,13,5,1
431172,7.787455742918413,1,1,29,3,1,1
877031,5.776684193411133,0,0,12078,36,199,0
1400530,7.823821263110185,1,1,17,5,3,1
1976340,7.485633112381123,1,1,26,14,8,1
713708,7.488080979052398,1,0,59,11,3,1
8292923,3.404355249067345,0,1,7313,86,68,0
42356,7.495634159449353,1,1,61,12,5,1
1034446,7.542972665868841,1,1,66,13,5,1
8390012,3.4031547587758935,0,0,11982,36,148,0
6551634,3.3920073087466243,0,0,5292,16,240,0
1192864,7.551541135482612,1,1,15,1,7,1
9039807,4.385064418185498,1,0,11072,30,155,0
1617443,7.667568383192345,1,1,57,3,5,1
5106724,7.276989158707991,0,0,4621,91,207,0
350716,7.592744526673153,1,1,78,1,0,1
236884,7.49240979522462,1,0,18,14,3,1
72598,7.756324260600717,0,1,73,4,9,1
1168175,7.756250451444308,1,1,48,2,7,1
9318776,5.332897784688681,0,0,15854,40,249,0
783890,7.462683791489562,1,1,5,4,2,1
567658,7.441101675543137,1,1,59,6,4,1
1508198,7.6121546875743915,1,1,15,14,0,1
8897761,6.611845115213384,1,1,1923,65,148,0
7796134,3.717606006775945,0,0,2822,66,140,0
7153747,6.12058079184578,0,1,9821,74,33,0
1415466,3.7515258041577217,0,1,553,14,56,0
3197340,6.189361864505599,0,0,13760,25,108,0
784066,5.490453598111305,0,0,14374,34,245,0
225695,5.904994395386117,0,0,3244,78,43,0
9056605,6.162674107896411,0,0,9591,91,16,0
9660072,5.71993967285306,1,1,9835,24,236,0
1623255,7.867440508615682,1,0,59,4,1,1
6576716,6.609681910853297,0,0,11977,89,23,0
454648,7.747468561925364,1,1,69,13,5,1
319815,7.908541428861497,1,1,17,7,0,1
4166100,6.109542791797907,0,0,13476,71,119,0
5322129,7.059123913061801,0,0,6768,95,128,0
3762675,6.723026710456127,0,0,18947,93,139,0
1116673,7.712011727773715,1,1,61,0,3,1
4626678,5.282170627733394,1,0,8433,15,18,0
632107,7.691043191337904,1,1,77,4,4,1
1744802,7.85178897037767,1,1,78,8,5,1
170322,7.499103799711069,1,1,12,2,0,1
5051405,3.5158008800027267,0,1,3301,20,14,0
654742,7.977196345920094,1,1,9,14,2,1
1509549,7.9734984978097945,1,1,49,12,1,1
757562,7.43302262533563,0,1,13,6,6,1
771044,4.924113007686568,0,0,12764,56,27,0
422240,7.159631564489583,0,1,17559,84,136,0
145669,7.675284172561422,1,1,36,11,1,1
206322,7.602767342627175,1,1,29,8,5,1
201012,7.7419896914271895,0,0,38,10,3,1
385987,7.954780206558622,1,1,53,9,1,1
1348853,7.510237004204862,0,1,65,10,3,1
620999,7.80878791120873,1,1,45,9,3,1
738510,7.707943143257876,1,1,42,14,0,1
2705999,3.6323659574363303,0,0,11734,42,94,0
1540217,7.6672752130225605,0,1,29,13,0,1
4230215,4.225104492583132,0,0,3086,62,238,0
8416398,7.000371204802642,0,0,9731,46,146,0
122035,7.576919376841818,1,1,47,13,9,1
1910600,7.8335883212366415,1,1,53,8,8,1
1640596,7.508010827030485,1,1,77,7,3,1
1630706,7.901545749323573,1,1,65,2,1,1
507721,7.7886020016271855,0,1,40,10,5,1
1133045,7.867138308528056,1,1,66,1,3,1
2232785,5.121090441170338,1,0,985,82,197,0
5769927,4.997062915769834,1,1,13896,7,207,0
9815149,4.98637182768511,0,1,7737,35,215,0
790975,7.793882910518099,1,1,22,2,4,1
5206597,4.9246926433769325,0,0,2009,59,215,0
7762850,3.890508148159256,0,0,15935,5,131,0
1685125,7.493165961906398,1,1,45,5,8,1
9624424,4.156523467053826,0,0,14788,60,76,0
